complaint_id,product,text
9715100,Credit card,was done online so i did not have a receipt such as would be provided in a store face to face transaction i did provide the credit card company with the original online transaction amount and everything indicating the correct amount to be charged and did this all within the appropriate timeframe i received little to no response from barclays the credit card company as well as no request for additional information in desperation i did an online chat in which i asked for the government regulatory
9715100,Credit card,in which i asked for the government regulatory agency for the credit card program and was told it was the xxxx xxxx xxxx xxxx and the fdic i have this chat in writing as i printed it off i pursued these options to no avail as obviously they are incorrect and i was misled this amount of that i was overcharged is significant to me and i feel because of my trouble and the extreme xxxx this has caused me barclays should refund me the entire amount of as settlement i realize the date of this
9715100,Credit card,of as settlement i realize the date of this complaint being over years since their denial of cooperation may seem a long period but as i said barclays sent me down rabbit holes for the complaint process i am assuming intentionally to avoid responsibility for their misdeeds i have attached both the chat that i had with barclays where i was directed to contacted both the xxxx and fdic as regulatory agencies and also the letter the only letter sent to me about my dispute in which barclays chooses
9715100,Credit card,to me about my dispute in which barclays chooses not to investigate my issue in any way
10268151,Credit card,i xxxx xxxx as a federally protected consumer and per the fair credit reporting act usc i am now opting out of any and all authorizations that i may have given you written unwritten oral verbal or nonverbal per u s c effective immediately and indefinitely xxxx xxxx xxxxxxxx
12598105,Credit card,i can see that capitol one makes horrible accounting errors ive never seen a company charge refund and charge again things that were already refunded now its to my disadvantage
8421970,Credit card,military star card in this account the last payment was done on xx xx year for i spoke to a representative on xx xx year regarding making payments to my account my account was sent out to collections the next month and legally was not given the proper notice to make payments and have sent my account out to collections in addition i provided my new address which is xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx ca xxxx as of xx xx year i spoke to the collection agency on xx xx year they have requested a
8421970,Credit card,agency on xx xx year they have requested a military start card history payment to the collection agency and for my records no documentation has been provided in addition i tried to make payment when it was in house in the collection department and they said it was too late within month it was sent to a third party collection agency payments had been made for those xxxxwo prior months i do understand how legally my account was sent out to collection within the next month after payment they were
8421970,Credit card,within the next month after payment they were by any means trying to help me keep it inhouse and i spoke to of their associates at the military star card collection department
7633129,Credit card,a business card that i had with american express from a previous business was used fraudulently for a hotel stay i disputed the charge with american express and they accepted and applied the dispute amount to someone elses credit card and kept this card open the fraudulent charge remained on this card without my knowledge american express closed by active business card without my knowledge leading to a bad credit filing ive been a card holding member of american express since american express
7633129,Credit card,member of american express since american express acted negligently
11656493,Credit card,subject complaint regarding unfair billing practices and late fees dear cfpb representative i am writing to formally lodge a complaint against my credit union regarding practices that i believe unfairly penalize responsible customers like me despite my consistent efforts to manage my finances and make payments on time the credit union s inflexibility and recent policy changes have resulted in several unjust late fees i hold two credit cards with the credit union with the following billing
11656493,Credit card,with the credit union with the following billing schedules card statement date is around the th of each month with payment due on the th of the following month card statement date is around the th of each month with payment due on the th of the following month i receive my paycheck mid month and have always paid both credit card bills promptly after being paid however a perfect storm occasionally arises when my payment schedule the statement closing dates and the banks grace period policies
11656493,Credit card,closing dates and the banks grace period policies align in a way that results in one payment being late for example if a payment posts close to the statement closing date it sometimes overlaps with the next cycle leading to late fees to address this i am now working to adjust my personal payment schedule by delaying payments until the xxxx to xxxx of the month rather than immediately after i am paid mid month while this change may reduce the risk of late fees it feels unnecessarily burdensome
11656493,Credit card,of late fees it feels unnecessarily burdensome to alter my habits solely because the credit union is unwilling or unable to accommodate my reasonable request to align the cards statement or due dates despite these challenges i consistently pay well above the minimum amount and always strive to ensure my accounts are paid on time unfortunately i have incurred over in late fees last year including one instance where during a particularly hectic period i mistakenly made two payments to the same
11656493,Credit card,period i mistakenly made two payments to the same card and inadvertently missed the other payment i appreciate that my xxxx xxxx recently credited to each of my accounts as a courtesy however these late fees feel punitive especially given the extenuating circumstances and the fact that i have repeatedly requested accommodations that could prevent these issues in the future the challenges i face are exacerbated by inability to adjust billing dates i have requested that the statement dates or due
11656493,Credit card,i have requested that the statement dates or due dates for my cards be aligned to better match my mid month paycheck schedule but the credit union has refused or claimed this is not possible reduction in grace period the grace period for payments was reduced from days to days approximately six months ago further narrowing the margin for error as a consumer i expect financial institutions to acknowledge the realities of human fallibility and demonstrate flexibility to help customers fulfill
11656493,Credit card,demonstrate flexibility to help customers fulfill their financial obligations while i take full responsibility for ensuring payments are made i believe the credit unions inflexible policies contribute to unnecessary financial penalties for customers like me i respectfully request that the cfpb investigate this matter and take appropriate action to encourage financial institutions to allow customers to adjust statement or due dates to align with their payment schedules review policies that
11656493,Credit card,with their payment schedules review policies that disproportionately penalize customers for minor missteps particularly when good faith efforts to pay on time are evident ensure late fees are applied in a manner that reflects fairness and reasonableness in light of a customers overall payment history thank you for your time and consideration i am happy to provide additional details or documentation upon request
12350619,Credit card,i have american express xxxx xxxx xxxx xxxx single account joint account with my husband and a business account i usually receive a free hotel night annually that i usually save for a weekend that i will use an expensive hotel i get an email notification of my free night award however american express has this misleading unfair deceptive abusive practice of taking the free night away if it s not used within a year no notification email is sent the app states nothing next to the free night with
12350619,Credit card,app states nothing next to the free night with an expiration date the free night just disappears from the app i want a summary of all the free nights that have been awarded and taken away since i have been a card user i m requesting that i be compensated for the free night awards that were deceptively taken away i spent the money earning those free nights and its an unfair abusive act and practice for you to take the free hotel reward away
1921169,Credit card,in reviewing my most recent capitalone statement it came to my attention that though the beginning balance on my statement was and i made payments during the statement period totalling leaving a remaining balance of i was charged over in interest for that period i saw on the statement that the amount that was used to calculate the interest was which made no sense to me when i called to inquire and ask why the interest was calculated on that amount rather than the that represented the remaining
1921169,Credit card,rather than the that represented the remaining balance xxxx laughing told me that the interest is based on the average daily balance inclusive of new purchases i asked her when this changed as i have had this account and used it regularly for nine months have always followed the same pattern of paying as i go with this account and have never paid any amount of interest before continuing to laugh she said she would refund the and make a note in the file i advised her that in all my years of
1921169,Credit card,in the file i advised her that in all my years of using credit cards not xxxx company has ever charged interest on new purchases before the statement is even issued she continued to laugh and i advised her that i would be contacting you with a complaint she laughed again i told her i was happy she was having so much fun on her job i think it s time to close this account as i have been hearing this company has not been treating consumers fairly now that i have had my own experience i believe it
1921169,Credit card,that i have had my own experience i believe it s a good idea
9824912,Credit card,i have informed bank of america that the merchant in question xxxx xxxx cheated me and did not intend to provide any services i filed a dispute with the merchant the bank initially refunded me the money but then reversed the course by charging me the amount xxxx usd the merchant claimed they still had not received it while the bank claimed they had forwarded to the merchant i have already settled the dispute with the merchant in an alternative venue so it is now time for bank of america to
9824912,Credit card,venue so it is now time for bank of america to credit me back that xxxx usd
7976412,Credit card,disputed the following charges with nav prime card on xx xx and xx xx and nav said that provisional credits for the full amount of the charges was to be posted by xx xx contacted nav on xx xx and they now have no timetable to post the provisional credits xx xx disputed xxxx xxxx xxxx charge in the amount of paid for annual fee but never received products or services immediately cancelled service same day for full refund xx xx disputed xxxx xxxx in the amount of paid for annual fee but never
7976412,Credit card,in the amount of paid for annual fee but never received product or services immediately cancelled service same day for full refund
7820555,Credit card,i vehemently request that you promptly correct this mistake please take immediate action to rectify my account and guarantee its accurate reflection of my payment history
12542711,Credit card,took advantage of xxxx promotion twice with required paid in full in xx xx year and xx xx year payments were made every month with my schedule that both would be paid by closure dates what was being done even after numerous phone calls to citibank would put my payments towards the xxxx promotion doing this would cause the xxxx promotion never to be paid off on time i instructed citibank numerous time to pay the xxxx first they refused call to direct them to pay the xxxx promotion in full as i
12542711,Credit card,them to pay the xxxx promotion in full as i sent enough to pay it in full none of the money went to pay off the xxxx promotion scam now i must pay interest due to citibank refusing to pay off as requested
1834487,Credit card,i just noticed by chance that i had a hard inquiry on my credit report from bank of america i did not authorize b of a to do any hard inquires i spoke with a woman in xxxx about my account that i had since xxxx i asked specifically will you do a hard inquiry i was told to please hold and when she returned she said no sir we wont have to do a hard inquiry i told her good because if there had to be in hard pull on my report to forget it i would n t take a increase over a hard inquiry she assured
1834487,Credit card,t take a increase over a hard inquiry she assured me that no hard pull would happen i did n t see any on any of my credit monitoring agencies so i thought everything was good today i happened to be looking at my credit report from xxxx and sure enough they actually did pull a hard pull i am now getting the run around from b of a and if they want their increase back fine but do not leave a hard pull on my credit report i take this very seriously i wondered by i have an xxxx with xxxx agency and
1834487,Credit card,i wondered by i have an xxxx with xxxx agency and an xxxx with another yet xxxx has me at xxxx i have worked long and hard to have a perfect score and i am not going to be xxxx over for a small increase on xxxx of my cards i spoke with a representative and then with her supervisor and they just keep telling me to call my credit bureau i know it is a load of xxxx and i want it removed from my bureau report immediately i did not approve a hard inquiry nor would i jeopardize my credit for a stupid
1834487,Credit card,nor would i jeopardize my credit for a stupid credit increase when i did n t need it anyway no one in their right mind would take that kind of trade off i told t them to either produce the recording of my conversation which would prove i said exactly what i am telling them or a written authorization that i signed either way unless they can prove to me that i approved this hard inquiry i will not except any thing other than it being removed from xxxx if they actually have the recording they will
1834487,Credit card,if they actually have the recording they will see i am telling the truth if they do n t have it then they must prove that they stated to me that they had my permission to access my credit report for a credit line increase the burden of proof is on them not me if they indeed spoke a statement to me telling me they would have to do an inquiry to do a credit line increase please have them show a form letter that they actually had to read to me at that point i would have said no thank you i have
1834487,Credit card,that point i would have said no thank you i have been asked by many companies if i was interested in a credit line increase and i tell them no just for the fact i know how it impacts my credit score only a fool would want a higher credit limit at the risk of a lower score please make them remove the inquiry and please make sure that they use a form letter that they must read to everyone inquiring into an increase i think since i have had the account in good standing since xxxx i was due at
1834487,Credit card,account in good standing since xxxx i was due at least one increase in a year period without having to a hard pull i also have had my checking account with them since xxxx you would think that would be a good enough indication not a bounced check not an over draft not a single error with my credit i take this matter very seriously i want this resolved i want them to be held accountable if they can show proof that i allowed this to happen then i need to see it so i can be institutionalized thank
1834487,Credit card,to see it so i can be institutionalized thank you
1546170,Credit card,submitted substantial evidence in my favor of returned items with xxxx though items were return company charged my card citicards did not win this case despite xxxx strong advisement of not paying transaction amount dispute amount xxxx xxxx dispute id xxxx
11293693,Credit card,i am writing to formally dispute unauthorized transactions that have been charged to my credit card below are the details of the issue on xx xx year several cash advance transactions were made in xxxx xxxx california while i was in xxxx xxxx i have bank statements that clearly reflect these transactions and i can provide additional proof of my location during this time including travel records and receipts from xxxx upon discovering these unauthorized transactions i contacted the wells fargo
11293693,Credit card,transactions i contacted the wells fargo fraud department and i was informed that a claim would be initiated i was also assured that my old card would be canceled and a new card issued however by xx xx year i noticed that the fraudulent cash advance transactions from my old card still appeared on my new card when i called the fraud department again i was told that the transactions might have been made using my debit card and pin number this is incorrect as i am in possession of both my debit
11293693,Credit card,incorrect as i am in possession of both my debit and credit cards and i did not authorize or perform any of the disputed transactions despite explaining my situation i was informed that these transactions were attributed to me i followed up again on xx xx year and received the same response from another representative i find it extremely concerning and unfair that these transactions are being considered valid despite clear evidence to the contrary it is disappointing that a bank as reputable as
11293693,Credit card,it is disappointing that a bank as reputable as wells fargo is unable to protect its customers from this type of fraud i kindly request that you re investigate this matter thoroughly and reverse the unauthorized charges immediately additionally i ask for a written explanation of the investigation s outcome and the basis for any decision made i look forward to your prompt response thank you for your attention to this matter
8470372,Credit card,fraud american express business credit cards were opened under my name after i learned negative account were reporting on my credit report a xxxx xxxx xxxx xxxx xxxx xxxx xxxx xxxx were opened under name fraudulently i spoke with american express and they assured me it was taken care and case was closed but the account is still reporting on my credit reportss
2102430,Credit card,a company which i had transacted a purchase in the past about years ago charged my account for in xxxx of this year when i called the company i was told that they had no record of charging me for this and instead wanted me to give them my credit card number and other personal information i refused to do this because i gave them the transaction number and they should be able to figure it out without all of my financial information i disputed it immediately i had to chose from a drop down list of
2102430,Credit card,i had to chose from a drop down list of options to dispute the charge and the only one that applied was a fraudulent charge i felt like my account had been compromised since this company was using my information from a past purchase to steal from me and stated this in my dispute the bank has done nothing except call me once they did not even stop the card numbers and re issue new cards until i threatened them with filing a complaint with cfpb on xxxx xxxx at that time they re issued new cards
2102430,Credit card,xxxx xxxx at that time they re issued new cards which we received on xxxx xxxx to me and my spouse but did nothing about the fraudulent charges to my account
12268597,Credit card,unfortunately on a few months instead of been ok pays as agreed they are on current account and that is affecting my credit score please verify and modify as soon as possible
1839846,Credit card,i have been told the payment has n t posted but i have mailed the payment two weeks ago i have had a problem with amazon chase before with excessive overdraft fees i do n t know when the next problem with this company will happen please help me to close the account without financial hard ship please i need help with this credit company
1471901,Credit card,bank of america credit cardon the website xxxx it states for xxxx billing cyclesapplies to purchases and to any balance transfers made within xxxx days of opening your accountthe implication of the additional words and to are that the xxxx day condition applies only to the balance transfers however when speaking with xxxx a representative of the bank and after signing up for the card i was told that this was not true and that the xxxx day limitation applies to new purchases as well additionally
1471901,Credit card,applies to new purchases as well additionally the representative told me that the xxxx day condition was from the time the account was opened a full xxxx days before the card was received and could be activated i would like to request a formal review and that bank of america be instructed to revise the information on their website to be less misleading i believe the website wording is intentionally misleading for the purpose of fraudulently charging interest to unknowing customers
13871159,Credit card,i apply on xx xx xxxx for a citibank citi custom cash xxxx which i have the capacity to contract and was denied an extension of my credit they send an adverse action letter
1350043,Credit card,on xxxx xxxx my xxxx xxxx partner received a phone call from a person saying he was a representative of xxxx and they had detected a problem with our computer coincidentally i was out of town and we were having difficulty with the computer email system so he thought it was really a person from microsoft and gave his personal information as well as his target credit card info i returned home the next day and my partner told me of the incident i called target and asked to have a stop put on the
1350043,Credit card,called target and asked to have a stop put on the charge they said they could n t until it was posted we called target again on the following monday xxxx xxxx the charge had been posted and we asked for a stop explaining that we felt the charges were from a fraudulent co called xxxx target told us that we needed to write a letter explaining what happened we wrote the letter target then sent us a form to fill out with a return addressed envelope we filled that out and returned it xxxx xxxx
1350043,Credit card,we filled that out and returned it xxxx xxxx target sent a letter saying they had not heard from us and sent a bill for we called the number provided on the letter and got an answering machine from a guy named xxxx in arizona his message said he would contact us within xxxx days we have yet to hear from xxxx and the bill will be due on xxxx xxxx we fear that we will be forced to pay for services that will never be received and that target supports thieves what can we do i went on line to search
1350043,Credit card,thieves what can we do i went on line to search xxxx xxxx and there is a long list of blogs complaints from people who have gone through very similar experiences most of them did not have xxxx and did n t give their credit card information we will continue to pursue this violation we are unable to attach documents because we do n t have email capabilities with this computer
9379788,Credit card,on around xxxx of xxxx i opened at discover it secured credit card i opened the card with a security deposit as time went on i expected the card to graduate to a non secured card and be converted into a regular card upon graduation of the card to a non secured card i would receive my deposit returned the graduation never occurred on xx xx xxxx i closed this account with no balance or pending charges on the account the account had of available upon closing the account i called customer service to
9379788,Credit card,closing the account i called customer service to inquire when i might receive my deposit returned back to me i was informed it would be at least two billing cycles plus ten days i feel this is absolutely absurd considering there are no outstanding charges and or pending charges assessed to the account i feel my deposit should be returned to me in a much more timely manner than in excess of sixty days it didnt take this amount of time for discover to receive and apply my deposit upon opening the
9379788,Credit card,to receive and apply my deposit upon opening the account
2302809,Credit card,i have a xxxx xxxx xxxx credit card issued by chase bank there is a annual fee for this card chase provides a year end summary that can be downloaded from their website this summary shows all charges by month and by category but this summary does not include the annual fee
8655501,Credit card,i think fcra b requires us to remove any incorrect accounts from my credit report could you please check the documents some of the listed accounts are inaccurate and it s making me feel uneasy
9343346,Credit card,the discussion for billing issues with well fargo visa are on continues basis since xxxx customer service and management over the phone e mail and mail i can provide you with correspondence between myself and the company since xxxx some questions did get resolved along the way however it should not take months or years to get simple questions resolved i can provide with correspondence upon request after i did thorough calculations for xxxx the company owe me a credit for also it owes me
9343346,Credit card,the company owe me a credit for also it owes me statement credit for fees interests we had a written discussion about this matter the company didn t respond to this letter or request since xx xx xxxx i did receive auto response from the company that letter was received and under review and will be responded in xxxx business days right now according to xxxx my account is days past due in payments this is because the company refuses to solve simple math problems or there is something underlining
9343346,Credit card,math problems or there is something underlining that isn t shared with their long time client i have a very good standing credit history and this method serving clients is very suspicious i m unable to use the card while it s open because of none payment and because they are not serving their clients appropriately i requested to cash out the check for the credit close the card and fix credit history to good standing and take blame for their error reporting however nothing was done since this
9343346,Credit card,reporting however nothing was done since this problem was not resolved the carry over debt and credit problems rolled over to xxxx the last purchase i did with this card was on xx xx xxxx from xxxx xxxx for and since that time i m unable to use this card since xxxx i did request for covid financial hardship application to cover some of these expenses i received response on xx xx xxxx that they no longer offer this type of help that s with one year delay i hope your company can help me to deal
9343346,Credit card,delay i hope your company can help me to deal with this problem as soon as possible without transferring to another company i need honest xxxx credit card company that will respond immediately to customer needs this is by the way my second credit card with same issues i m also having same type of issues with xxxx xxxx card that served me for decades without problem please find underling issues so i can use my cards get refunded credits and fix my credit history that is not so easy to fix after
9343346,Credit card,credit history that is not so easy to fix after it has been effected thanks
2062726,Credit card,my home is currently up for sale in xxxx we moved to our new home in xxxx and discovered someone is using our xxxx address to obtain credit cards from xxxx xxxx xxxx xxxx and discover xxxx and xxxx xxxx denied this person credit however discover mailed a credit card in the fraudulent name to our mail box we think this person comes by our vacant home and checks the mailbox for creditor responses our usps was notified of our move however only some of our first class mail is being forwarded i hope
2062726,Credit card,of our first class mail is being forwarded i hope you can provide advice thank you very much
7580955,Credit card,i received an emailed thanking me for applying for a sapphire chase credit card i immediately contacted chase and informed them that i did not apply for the card they told me someone applied for this using my social security number on xx xx they dismissed the application and reported this as fraud and stated everything was reversed and would be taken care of on their end
2274837,Credit card,my credit account with capital one has been restricted for some time meaning i do n t have any available credit with them because i was late with a couple of payments at one point since then i have paid on time every month i got my balance to as of xx xx xxxx i received a bill statement yesterday showing they added a xxxx member fee i contacted capital one asked if they can waive the xxxx member fee as a courtesy since i been paying them and have a restricted account with them again i m not able
2274837,Credit card,a restricted account with them again i m not able to use their credit card i spoke with a customer service rep then a supervisor with the name xxxx supervisor xxxx said nothing she can do about it i explained to xxxx that i called them last month explaining to them that i m currently unemployed and receiving unemployment from the state of california advice xxxx that i been paying them every month but that xxxx member fee is too much for me since i m on unemployment and have a restricted account
2274837,Credit card,i m on unemployment and have a restricted account i explained to xxxx that if i had a active account with them i would understand the xxxx member fee xxxx responded by stating that there is nothing she can do or anybody else i asked for xxxx last name she refused said they do n t give their last name i asked if that is company policy xxxx said yes i advice xxxx that will be filing complaint she said okay and ended call conversation took place on xx xx xxxx at xxxx
12991593,Credit card,on xx xx xxxx i made a payment to my delta skymiles reserve american express card to free up credit for an urgent time sensitive purchase immediately after the payment posted amex reduced my credit limit by resulting in a transaction denial and financial harm i received no prior notice of this credit reduction during multiple calls and chats amex representatives and a supervisor confirmed no day advance notice was issued in violation of tila cfr no adverse action letter was provided despite the
12991593,Credit card,no adverse action letter was provided despite the decision being based on my credit profile in violation of ecoa xxxx u s c xxxx my credit score and utilization ratio were negatively impacted by the limit drop in violation of fcra xxxx u s c xxxxm instead of resolving the issue amex offered a solution where i could pay an additional to guarantee reinstatement of my original limit with a waiting period of up to xxxx business days i repeatedly requested documentation of the credit decision
12991593,Credit card,requested documentation of the credit decision including certified mail tracking or internal records and was told that nothing could be emailed i also requested a transcript or recording of the call which amex stated could only be obtained through a subpoena i was refused a live escalation to anyone with authority to resolve the issue despite multiple formal requests and confirmation this was a legal dispute this behavior paired with the timing of the credit reduction reflects coercive and
12991593,Credit card,of the credit reduction reflects coercive and abusive financial practices and amounts to constructive fraud bad faith and unjust enrichment additionally this conduct violates fundamental principles of equity and trust law by accepting a large payment from me in good faith then restricting my access to that credit without lawful notice or justification amex breached the implied covenant of good faith and fair dealing and violated my right to equitable reliance the company profited from my
12991593,Credit card,equitable reliance the company profited from my performance under the credit agreement while obstructing my access to the very benefit of that agreement i am requesting immediate reinstatement of my original credit limit a refund of the payment if credit access remains restricted a full investigation and written explanation reversal of all damage to my credit profile i have preserved a full transcript names timestamps and a legally valid recording of the call this is now part of an ongoing
12991593,Credit card,of the call this is now part of an ongoing legal matter and i request a formal regulatory review and resolution
1707857,Credit card,i have a plan of payment with the american express that i will pay them xxxx month until m y balance is fully paid with an interest rate of my credit card is closed this billing period of xxxx xxxx xxxx to xxxx xxxx xxxx they increased my interest rates to xxxx i am seeking your office help to compel the american express to honor the agreement thank you very much
2148197,Credit card,i had a barclays bank credit card which was charged off the account is one of the only dbad items on my credit report so i took a closer look at it on all my credit reports there are some differences in the way the account is reported i have disputed this account with all xxxx credit bureaus and barclays has verified all the information is correct how can it all be correct when i can see some differences on the report i was particularly interested in the last payments of the account if they are
2148197,Credit card,in the last payments of the account if they are wrong about my payments then maybe this account is affecting my credit when it should not i called barclays bank at xxxx the number on my credit report and referenced my account with them on xxxx xxxx i told the customer service representative that i was checking on this account and wanted to see what their record stated as far as the last payment made she told me that she had no records of the payments and placed me on hold she came back on the
2148197,Credit card,and placed me on hold she came back on the phone and told me she did n t have any payment records and i needed to contact xxxx xxxx xxxx about the account and they would surely have my payment information i contacted xxxx xxxx xxxx i presume a debt collector at xxxx and the gentleman verified again who i was and could not find my account or my payment information he suggested i contact barclays i called xxxx and i explained what happened and she suggested i dispute the account she even did it
2148197,Credit card,suggested i dispute the account she even did it for me and on xxxx xxxx the account was again validated by barclays bank even though as far as i know they no longer have my account information or at least any of my payment information the important stuff
7697255,Credit card,balance was paid in full in mid xxxx xxxx in xxxx we were sent a statement that says we had xxxx something dollars worth of credit in the card xxxx xx xx xxxx they went into my bank account and withdrew an arrangement i had made with them prior to account being paid off this is despite the account being paid off xxxx xx xx xxxx they went into our account and deposited the they withdrew on xx xx xxxx again because the account was paid off xxxx from that point on they started charging us for
7697255,Credit card,from that point on they started charging us for checks bouncing from our bank account obviously nothing bounced since a account was paid off so they were not supposed to withdraw any money b they went into the account and actually withdrew the money successfully and deposited back in xxxx for the past month my husband has spoken to six customer representatives and escalated this twice and no one was able to help plus they even charged us now for being late on bogus charges despite the account
7697255,Credit card,being late on bogus charges despite the account being paid off since xxxx every time my husband calls they want me on the phone to approve despite authorizing my husband on account even to take off the bogus extra late fees we are being charged xxxx i tried to reach out to ikea on social media to escalate and no luck
9539065,Credit card,on xx xx i authorized a payment to comenity using my routing and check number however the payment was later rejected and i only became aware of this issue when i received a call from a private number claiming to be a representative from comenity bank asking me to pay a late fee upon contacting my bank they confirmed that there was no record of the payment being rejected i subsequently reached out to comenity and requested written documentation of the rejection or any attempts to notify me
9539065,Credit card,of the rejection or any attempts to notify me earlier including mail and phone call records unfortunately the representative i spoke with xxxx stated that this is not their procedure and refused to assist further suggesting that it is my responsibility to resolve this with my bank
1923218,Credit card,i have contacted them at least times to ask for documents to explain why they did not comply with federal law usc a and utah law utah xxxx xxxx xxxx see attached all i did was ask them to proof they have ignored all my request in addition they have been notified that the other credit reporting agencies have corrected this error yet they have a calloused disregard for following the law i have attached a letter from xxxx telling me that info
8081130,Credit card,see the attached documents i urge the bureau to begin an investigation into these accounts as they inaccurately reflect late payments despite my punctuality
1579958,Credit card,on xxxx xxxx i was contacted by xxxx xxxx stating i was being sued by shell for an unpaid credit card balance from i was told if i did n t pay i would be taken to court sued lose and have to pay the dept anyway plus court fees i am not privy to consumer law so i paid the balance because i did not want to deal with the courts i do n t remember the person i spoke with but i do have contact information for the xxxx xxxx based in new hampshire and a debt collection satisfaction letter from the
1579958,Credit card,a debt collection satisfaction letter from the claims department which i paid the letter itself has the name in quotations i should have researched it more but i was threatened to make a decision in one day this company also had my personal information and social security number as i learned more through my lender she stated this was done illegally that this group used unfair deceptive and unreasonable collection practices to re age a credit card debt which according to the ftc was time barred
1579958,Credit card,debt which according to the ftc was time barred debt i am writing to dispute this and have it removed from my credit report as it is preventing my wife and i from refinancing and buying a new home i feel as if i were well informed and went to court assuming is was actually a real and legitimate case that this would have been resolved and this negative item would have never reached the bureaus
12962112,Credit card,a complaint was filed xxxx and wrongly closed xxxx and or capitol one lied to cfpb i was the account holder until i closed the account these issues date back to xx xx xxxx and have continued to escalate each month xxxx xxxx credit card is going through some sort of merger with xxxxapital one as a result credit card statements and email notifications are no longer being issued as they did before xxxx and capital one have both been notified they have been contacted by telephone multiple times
12962112,Credit card,have been contacted by telephone multiple times about these issues they indicated on multiple occasions that they would send copies of the statements the statements received however are not legible they are in some sort of computer code this is a recurring issue examples were emailed to xxxx xxxx customer service rep acknowledged receipt of the unusable statements and transferred the call to capital one the capital one representative refused to accept responsibility but offered to waive the
12962112,Credit card,to accept responsibility but offered to waive the interest charge of xxxx dollars and xxxx cents on xx xx xxxx due to the ongoing issues with the statements email notifications the excessive late fees xxxx dollars and the excessive interest rate over apr the account was closed
11877012,Credit card,xxxx company affirm has updated it s affirm loan display removing amount due and due date information for loans it is now harder to know how much to budget to pay loans since only loan amounts left are displayed it seems that affirm is intentionally obscuring amount due and due date information from its consumers leading consumers to miss payments
7683886,Credit card,i have been a victim of a scam by a music festival promoter xxxx xxxx of xxxx xxxx xxxx i was excited to purchase my music festival day package and wanted to be able to get the best package by being the first to do so on xx xx xxxx i purchased a vip music festival package starting xx xx xxxx using my navy federal xxxx on xx xx xxxx while attending a different music festival at the xxxx xxxx xxxx xxxxxxxx xxxx in xxxx xxxx i got word from a friend who was enroute to meet me for the festival i
7683886,Credit card,who was enroute to meet me for the festival i purchased that our festival had been abruptly canceled due to xxxx xxxx mismanagement this caused a tremendous amount of frustration and stress to say the least my friend and i have both tried to email and call xxxx xxxx multiple times and still no response we paid for the festival that never happened due to xxxx xxxx not paying the hotel for our rooms i have filed a dispute with navy federal credit union on three occasions and each time my dispute
7683886,Credit card,union on three occasions and each time my dispute has been denied i am a xxxx xxxx xxxx xxxx and have been with nfcu for years or more each time i have been notified by messaging that my dispute has been denied due to it being outside of the timeframe that nfcu do not have any charge back rights as well as these regulations were set in place by xxxx i find it very appalling that my dispute has been denied since my card has been issued by nfcu also this event was a pre purchased event which my
7683886,Credit card,this event was a pre purchased event which my services were to be provided in xx xx xxxx and never received if you can be of any further assistance it would be greatly appreciated
8330148,Credit card,my credit card balance was xxxx on xx xx i paid the entire balance accept xxxx my payment haven t even posted and synchrony bank decrease my credit card balance to xxxx i spoke to xxxx id xxxx in oh and she said there was nothing she could do this is the second credit card they have decrease my balance this is red lining and someone needs to check into this she also said she pulled my credit all three credit reports are frozen i have spoken to others and they also said the have had the same
8330148,Credit card,others and they also said the have had the same issue thanking you in advance for your prompt attention to this matter
12919304,Credit card,american express and they re not protecting me in a dispute for a hospital that did things gave me the full price that i agreed to afterwards they charged me two more times i did not authorize provide my card or sign either one they did not perform the xxxx it was for a hernia they ignored me in the hospital completely they told me they would have someone get me up to walk to heal faster and help me shower they walked for less than minutes one day when i screamed because there was no way to
12919304,Credit card,day when i screamed because there was no way to contact help to get the bed down so i could use the bathroom i was told no they didnt give me food or water for days they didnt even bring me vaseline for my lips when i asked for it so i checked out i had a wound vacuum on and they didnt give me any instructions on treating myself at home and they didnt remove my stitches i had to hire and pay a local doctor over after being in bed for weeks everything seemed healed so i began moving around
